CityName,SiteCode,ZoneName,Year,Month,DeathRegMale,DeathRegFemale,DeathRegCount,CertiIssueCountMale,CertiIssueCountFeMale,CertiIssueCount
Surat,804,"South East Zone",2004,8,1,0,1,NA,0,NA
Surat,804,"South East Zone",2005,6,2,0,2,NA,0,NA
Surat,804,"South East Zone",2005,7,1,1,2,0,0,NA
Surat,804,"South East Zone",2005,10,0,1,1,0,NA,NA
Surat,804,"South East Zone",2006,1,2,1,3,3,0,3
Surat,804,"South East Zone",2006,4,2,0,2,NA,0,NA
Surat,900,NA,2019,4,61,54,115,153,76,229
Surat,900,NA,2019,5,38,45,83,135,87,222
Surat,100,NA,1989,4,0,1,1,0,NA,NA
Surat,100,NA,1998,5,0,2,2,0,NA,NA
Surat,102,NA,1990,4,18,9,27,22,5,27
Surat,102,NA,1990,7,24,10,34,27,22,49
Surat,102,NA,1990,10,28,13,41,48,28,76
Surat,102,NA,1992,2,61,47,108,72,11,83
Surat,102,NA,1992,6,30,15,45,45,23,68
Surat,102,NA,1992,8,31,23,54,28,26,54
Surat,102,NA,1992,9,37,23,60,47,31,78
Surat,102,NA,1993,7,104,97,201,58,34,92
Surat,102,NA,1994,1,116,91,207,33,28,61
Surat,102,NA,1994,9,96,76,172,35,41,76
Surat,102,NA,1994,10,114,72,186,62,9,71
Surat,102,NA,1994,11,87,81,168,61,103,164
Surat,102,NA,1994,12,116,84,200,47,59,106
Surat,102,NA,1995,1,109,97,206,50,36,86
Surat,102,NA,1995,5,63,75,138,38,24,62
Surat,102,NA,1996,1,133,79,212,79,32,111
Surat,102,NA,1996,4,89,73,162,59,49,108
Surat,102,NA,1996,9,88,70,158,29,46,75
Surat,102,NA,1996,10,114,73,187,83,29,112
Surat,102,NA,1997,6,95,67,162,92,38,130
Surat,102,NA,1997,7,89,81,170,77,22,99
Surat,102,NA,1997,8,90,73,163,64,29,93
Surat,102,NA,1997,11,94,61,155,31,39,70
Surat,102,NA,1998,9,78,63,141,44,10,54
Surat,102,NA,1999,8,82,68,150,61,35,96
Surat,102,NA,1999,12,121,85,206,76,64,140
Surat,102,NA,2000,1,91,69,160,71,38,109
Surat,200,"West Zone",1992,11,33,28,61,21,6,27
Surat,200,"West Zone",1992,12,28,22,50,24,22,46
Surat,200,"West Zone",1993,2,29,19,48,4,3,7
Surat,200,"West Zone",1993,5,30,16,46,32,10,42
Surat,200,"West Zone",1993,12,17,10,27,16,2,18
Surat,200,"West Zone",1994,2,15,13,28,23,14,37
Surat,200,"West Zone",1994,5,22,13,35,19,5,24
Surat,200,"West Zone",1994,7,26,15,41,21,8,29
Surat,200,"West Zone",1995,2,10,21,31,36,27,63
Surat,200,"West Zone",1995,6,26,11,37,11,1,12
Surat,200,"West Zone",1995,7,23,12,35,11,4,15
Surat,200,"West Zone",1996,7,28,15,43,27,17,44
Surat,200,"West Zone",1996,11,27,27,54,10,10,20
Surat,200,"West Zone",1997,1,29,23,52,29,10,39
Surat,200,"West Zone",1997,11,23,24,47,12,6,18
Surat,200,"West Zone",1998,4,37,21,58,32,36,68
Surat,200,"West Zone",1998,6,29,22,51,33,13,46
Surat,200,"West Zone",1998,7,26,24,50,16,13,29
Surat,200,"West Zone",1998,8,33,26,59,20,34,54
Surat,200,"West Zone",1999,2,29,15,44,21,9,30
Surat,200,"West Zone",1999,4,41,25,66,22,14,36
Surat,200,"West Zone",1999,5,23,29,52,7,20,27
Surat,200,"West Zone",1999,9,31,32,63,29,31,60
Surat,200,"West Zone",2000,2,32,27,59,15,39,54
Surat,200,"West Zone",2000,4,36,29,65,27,12,39
Surat,200,"West Zone",2000,7,37,26,63,49,22,71
Surat,200,"West Zone",2001,1,33,27,60,31,45,76
Surat,200,"West Zone",2001,4,33,15,48,20,7,27
Surat,200,"West Zone",2001,5,31,20,51,48,34,82
Surat,200,"West Zone",2001,7,35,25,60,58,8,66
Surat,200,"West Zone",2001,8,33,35,68,32,44,76
Surat,200,"West Zone",2002,5,41,22,63,50,36,86
Surat,200,"West Zone",2002,10,45,41,86,14,11,25
Surat,200,"West Zone",2003,1,34,42,76,35,33,68
Surat,200,"West Zone",2003,6,31,40,71,50,43,93
Surat,200,"West Zone",2003,11,41,39,80,45,37,82
Surat,200,"West Zone",2004,5,51,36,87,56,38,94
Surat,200,"West Zone",2004,7,40,31,71,67,19,86
Surat,200,"West Zone",2005,5,41,36,77,50,20,70
Surat,200,"West Zone",2005,7,49,42,91,65,55,120
Surat,200,"West Zone",2005,9,47,45,92,84,24,108
Surat,200,"West Zone",2005,10,51,35,86,53,20,73
Surat,200,"West Zone",2006,1,70,53,123,85,38,123
Surat,200,"West Zone",2006,2,47,37,84,29,42,71
Surat,200,"West Zone",2007,5,89,40,129,132,36,168
Surat,200,"West Zone",2008,2,97,76,173,94,97,191
Surat,200,"West Zone",2008,7,53,48,101,46,23,69
Surat,200,"West Zone",2009,2,76,49,125,66,38,104
Surat,200,"West Zone",2009,7,73,66,139,63,42,105
Surat,200,"West Zone",2009,12,68,56,124,72,31,103
Surat,200,"West Zone",2010,8,75,64,139,70,78,148
Surat,200,"West Zone",2010,12,99,64,163,93,69,162
Surat,200,"West Zone",2011,2,96,61,157,47,55,102
Surat,200,"West Zone",2011,9,86,77,163,52,75,127
Surat,200,"West Zone",2012,9,97,74,171,110,101,211
Surat,200,"West Zone",2013,12,104,62,166,140,74,214
Surat,200,"West Zone",2014,5,106,80,186,148,134,282
Surat,200,"West Zone",2014,9,102,76,178,140,105,245
Surat,200,"West Zone",2015,6,95,83,178,431,442,873
Surat,200,"West Zone",2015,9,113,75,188,724,268,992
Surat,200,"West Zone",2015,11,98,59,157,592,194,786
Surat,200,"West Zone",2015,12,110,82,192,637,331,968
Surat,200,"West Zone",2016,5,80,88,168,580,304,884
Surat,200,"West Zone",2016,6,130,91,221,746,361,1107
Surat,200,"West Zone",2016,8,128,87,215,718,405,1123
Surat,200,"West Zone",2016,10,82,78,160,503,413,916
Surat,200,"West Zone",2016,11,104,80,184,514,323,837
Surat,200,"West Zone",2016,12,123,112,235,819,514,1333
Surat,200,"West Zone",2017,1,121,92,213,858,561,1419
Surat,200,"West Zone",2017,2,94,78,172,450,237,687
Surat,200,"West Zone",2017,5,94,71,165,536,266,802
Surat,200,"West Zone",2017,8,109,71,180,680,297,977
Surat,200,"West Zone",2017,12,112,94,206,787,454,1241
Surat,200,"West Zone",2018,2,117,85,202,514,356,870
Surat,200,"West Zone",2018,5,104,75,179,695,416,1111
Surat,200,"West Zone",2019,10,110,85,195,672,372,1044
Surat,200,"West Zone",2019,11,130,100,230,1017,529,1546
Surat,200,"West Zone",2019,12,132,107,239,971,585,1556
Surat,200,"West Zone",2020,2,137,107,244,547,366,913
Surat,205,"West Zone",1997,6,0,1,1,0,5,5
Surat,207,"West Zone",1989,4,1,0,1,8,0,8
Surat,207,"West Zone",1989,6,1,0,1,NA,0,NA
Surat,207,"West Zone",1989,11,0,1,1,0,4,4
Surat,207,"West Zone",1991,10,1,1,2,0,0,NA
Surat,207,"West Zone",1991,11,0,1,1,0,1,1
Surat,207,"West Zone",1992,2,2,1,3,4,0,4
Surat,207,"West Zone",1993,2,0,2,2,0,NA,NA
Surat,207,"West Zone",1993,6,0,1,1,0,NA,NA
Surat,207,"West Zone",1993,9,1,1,2,0,4,4
Surat,207,"West Zone",1993,10,2,0,2,8,0,8
Surat,207,"West Zone",1994,7,2,2,4,2,3,5
Surat,207,"West Zone",1994,8,2,0,2,4,0,4
Surat,207,"West Zone",1994,11,4,1,5,4,5,9
Surat,207,"West Zone",1994,12,0,1,1,0,4,4
Surat,207,"West Zone",1995,5,1,0,1,1,0,1
Surat,207,"West Zone",1996,2,0,1,1,0,NA,NA
Surat,207,"West Zone",1996,7,2,3,5,10,3,13
Surat,207,"West Zone",1997,9,1,3,4,0,11,11
Surat,207,"West Zone",1998,1,5,4,9,5,4,9
Surat,207,"West Zone",1998,11,0,1,1,0,NA,NA
Surat,207,"West Zone",1999,6,1,0,1,NA,0,NA
Surat,207,"West Zone",2000,5,2,1,3,0,0,NA
Surat,207,"West Zone",2000,11,0,2,2,0,5,5
Surat,207,"West Zone",2001,9,0,1,1,0,NA,NA
Surat,207,"West Zone",2002,4,4,1,5,3,14,17
Surat,207,"West Zone",2002,8,1,2,3,0,0,NA
Surat,207,"West Zone",2002,10,2,0,2,3,0,3
Surat,207,"West Zone",2002,12,1,1,2,5,7,12
Surat,207,"West Zone",2003,1,2,2,4,4,1,5
Surat,207,"West Zone",2003,2,2,0,2,24,0,24
Surat,207,"West Zone",2004,2,0,2,2,0,11,11
Surat,207,"West Zone",2004,7,1,2,3,0,0,NA
Surat,207,"West Zone",2005,4,3,1,4,4,0,4
Surat,207,"West Zone",2005,6,1,1,2,1,4,5
Surat,207,"West Zone",2005,8,2,0,2,2,0,2
Surat,207,"West Zone",2005,9,2,2,4,3,13,16
Surat,207,"West Zone",2005,12,1,2,3,0,2,2
Surat,207,"West Zone",2006,6,3,3,6,6,0,6
Surat,207,"West Zone",2006,7,4,2,6,9,0,9
Surat,208,"West Zone",1989,1,0,1,1,0,NA,NA
Surat,208,"West Zone",1989,2,2,0,2,4,0,4
Surat,208,"West Zone",1990,2,1,1,2,1,0,1
Surat,208,"West Zone",1990,11,2,0,2,NA,0,NA
Surat,208,"West Zone",1991,7,0,1,1,0,10,10
Surat,208,"West Zone",1992,9,0,1,1,0,7,7
Surat,208,"West Zone",1993,1,1,0,1,6,0,6
Surat,208,"West Zone",1994,7,1,0,1,5,0,5
Surat,208,"West Zone",1995,1,1,0,1,NA,0,NA
Surat,208,"West Zone",1995,6,1,1,2,0,1,1
Surat,208,"West Zone",1996,4,0,1,1,0,NA,NA
Surat,208,"West Zone",1996,6,1,0,1,1,0,1
Surat,208,"West Zone",1997,2,1,1,2,2,0,2
Surat,208,"West Zone",1997,11,1,0,1,8,0,8
Surat,208,"West Zone",1998,1,1,0,1,7,0,7
Surat,208,"West Zone",1998,2,2,0,2,7,0,7
Surat,208,"West Zone",1998,5,1,0,1,13,0,13
Surat,208,"West Zone",2001,9,2,0,2,NA,0,NA
Surat,208,"West Zone",2002,1,1,0,1,1,0,1
Surat,208,"West Zone",2002,4,0,1,1,0,NA,NA
Surat,208,"West Zone",2002,6,1,0,1,NA,0,NA
Surat,208,"West Zone",2002,7,2,0,2,3,0,3
Surat,208,"West Zone",2003,2,1,0,1,1,0,1
Surat,208,"West Zone",2003,6,1,0,1,NA,0,NA
Surat,208,"West Zone",2004,4,3,0,3,12,0,12
Surat,208,"West Zone",2005,8,1,0,1,NA,0,NA
Surat,208,"West Zone",2005,10,1,0,1,6,0,6
Surat,208,"West Zone",2005,12,1,0,1,12,0,12
Surat,209,"West Zone",1991,2,1,0,1,NA,0,NA
Surat,209,"West Zone",1992,8,1,0,1,1,0,1
Surat,209,"West Zone",1993,5,1,0,1,NA,0,NA
Surat,209,"West Zone",1993,10,1,0,1,6,0,6
Surat,209,"West Zone",1994,4,1,0,1,NA,0,NA
Surat,209,"West Zone",1994,9,2,0,2,12,0,12
Surat,209,"West Zone",1994,12,0,2,2,0,6,6
Surat,209,"West Zone",1995,9,1,0,1,NA,0,NA
Surat,209,"West Zone",1996,11,1,0,1,8,0,8
Surat,209,"West Zone",1997,8,1,0,1,3,0,3
Surat,209,"West Zone",1997,12,1,0,1,4,0,4
Surat,209,"West Zone",1999,11,1,0,1,2,0,2
Surat,209,"West Zone",2000,7,1,0,1,NA,0,NA
Surat,209,"West Zone",2000,12,2,0,2,12,0,12
Surat,209,"West Zone",2001,1,1,0,1,NA,0,NA
Surat,209,"West Zone",2001,8,1,0,1,3,0,3
Surat,209,"West Zone",2002,10,1,0,1,1,0,1
Surat,209,"West Zone",2003,1,1,0,1,NA,0,NA
Surat,209,"West Zone",2003,12,2,0,2,NA,0,NA
Surat,209,"West Zone",2004,6,3,0,3,2,0,2
Surat,209,"West Zone",2005,7,1,0,1,NA,0,NA
Surat,209,"West Zone",2006,4,0,1,1,0,4,4
Surat,300,"Central Zone",1989,7,146,76,222,14,18,32
Surat,300,"Central Zone",1989,9,141,105,246,25,30,55
Surat,300,"Central Zone",1989,10,140,75,215,70,14,84
Surat,300,"Central Zone",1990,5,115,78,193,37,2,39
Surat,300,"Central Zone",1990,6,101,57,158,35,10,45
Surat,300,"Central Zone",1990,7,145,92,237,31,20,51
Surat,300,"Central Zone",1992,4,157,85,242,64,39,103
Surat,300,"Central Zone",1992,5,96,54,150,18,3,21
Surat,300,"Central Zone",1992,12,108,80,188,22,5,27
Surat,300,"Central Zone",1994,1,108,48,156,45,17,62
Surat,300,"Central Zone",1994,8,146,105,251,45,38,83
Surat,300,"Central Zone",1994,12,146,91,237,60,33,93
Surat,300,"Central Zone",1995,6,129,86,215,75,37,112
Surat,300,"Central Zone",1995,7,105,56,161,40,23,63
Surat,300,"Central Zone",1996,8,141,66,207,65,36,101
Surat,300,"Central Zone",1996,9,136,101,237,30,34,64
Surat,300,"Central Zone",1996,10,143,80,223,30,14,44
Surat,300,"Central Zone",1997,1,128,93,221,61,34,95
Surat,300,"Central Zone",1997,11,128,78,206,36,7,43
Surat,300,"Central Zone",1998,2,128,83,211,33,51,84
Surat,300,"Central Zone",1998,6,152,87,239,56,37,93
Surat,300,"Central Zone",1998,8,146,107,253,46,44,90
Surat,300,"Central Zone",1998,12,133,107,240,38,42,80
Surat,300,"Central Zone",1999,11,170,74,244,58,20,78
Surat,300,"Central Zone",2000,11,276,179,455,203,119,322
Surat,300,"Central Zone",2001,2,240,171,411,117,122,239
Surat,300,"Central Zone",2001,5,223,181,404,135,109,244
Surat,300,"Central Zone",2001,10,212,148,360,174,74,248
Surat,300,"Central Zone",2002,1,310,190,500,308,118,426
Surat,300,"Central Zone",2002,4,231,135,366,135,62,197
Surat,300,"Central Zone",2002,10,263,166,429,221,97,318
Surat,300,"Central Zone",2003,1,305,211,516,247,124,371
Surat,300,"Central Zone",2003,7,273,173,446,211,84,295
Surat,300,"Central Zone",2003,12,275,187,462,205,135,340
Surat,300,"Central Zone",2005,4,235,157,392,133,115,248
Surat,300,"Central Zone",2006,4,218,120,338,130,83,213
Surat,300,"Central Zone",2006,8,230,179,409,162,139,301
Surat,300,"Central Zone",2006,9,296,195,491,247,162,409
Surat,300,"Central Zone",2007,1,246,157,403,167,96,263
Surat,300,"Central Zone",2007,12,208,124,332,111,63,174
Surat,300,"Central Zone",2008,4,212,149,361,151,122,273
Surat,300,"Central Zone",2008,7,228,154,382,171,118,289
Surat,300,"Central Zone",2008,10,206,177,383,134,107,241
Surat,300,"Central Zone",2009,2,191,155,346,106,81,187
Surat,300,"Central Zone",2009,6,195,130,325,159,144,303
Surat,300,"Central Zone",2009,9,258,155,413,177,100,277
Surat,300,"Central Zone",2009,11,206,158,364,143,99,242
Surat,300,"Central Zone",2010,1,237,163,400,129,122,251
Surat,300,"Central Zone",2010,6,218,134,352,150,87,237
Surat,300,"Central Zone",2010,10,235,196,431,197,168,365
Surat,300,"Central Zone",2010,11,259,177,436,174,157,331
Surat,300,"Central Zone",2011,4,201,144,345,151,98,249
Surat,300,"Central Zone",2011,5,205,178,383,146,153,299
Surat,300,"Central Zone",2012,2,223,161,384,177,162,339
Surat,300,"Central Zone",2012,5,221,167,388,148,98,246
Surat,300,"Central Zone",2012,6,191,123,314,158,123,281
Surat,300,"Central Zone",2012,8,249,176,426,239,143,382
Surat,300,"Central Zone",2012,9,215,150,365,235,142,377
Surat,300,"Central Zone",2012,11,220,137,357,159,108,267
Surat,300,"Central Zone",2012,12,212,146,358,179,124,303
Surat,300,"Central Zone",2013,9,213,153,366,172,146,318
Surat,300,"Central Zone",2014,10,242,163,405,300,176,476
Surat,300,"Central Zone",2015,8,205,147,352,829,412,1241
Surat,300,"Central Zone",2016,4,208,166,374,783,487,1270
Surat,300,"Central Zone",2016,7,190,170,360,758,471,1229
Surat,300,"Central Zone",2016,8,258,142,400,1081,397,1478
Surat,300,"Central Zone",2017,7,156,144,300,727,422,1149
Surat,300,"Central Zone",2018,1,238,195,433,976,518,1494
Surat,300,"Central Zone",2018,2,207,149,356,663,311,974
Surat,300,"Central Zone",2018,10,248,177,425,839,495,1334
Surat,300,"Central Zone",2019,4,153,126,279,829,411,1240
Surat,300,"Central Zone",2019,8,194,157,351,746,440,1186
Surat,301,"Central Zone",1990,5,1,0,1,6,0,6
Surat,301,"Central Zone",1991,9,1,0,1,NA,0,NA
Surat,301,"Central Zone",1992,5,0,1,1,0,5,5
Surat,301,"Central Zone",1992,7,1,0,1,NA,0,NA
Surat,301,"Central Zone",1993,6,1,0,1,1,0,1
Surat,301,"Central Zone",1999,6,5,0,5,5,0,5
Surat,301,"Central Zone",1999,8,2,0,2,5,0,5
Surat,302,"Central Zone",1990,4,1,0,1,NA,0,NA
Surat,302,"Central Zone",1990,6,0,2,2,0,NA,NA
Surat,302,"Central Zone",1991,1,1,0,1,NA,0,NA
Surat,302,"Central Zone",1991,2,1,0,1,NA,0,NA
Surat,302,"Central Zone",1992,2,2,0,2,NA,0,NA
Surat,302,"Central Zone",1992,11,1,0,1,NA,0,NA
Surat,400,"North Zone",1989,4,25,15,40,10,1,11
Surat,400,"North Zone",1989,5,15,16,31,4,1,5
Surat,400,"North Zone",1989,7,24,16,40,0,6,6
Surat,400,"North Zone",1989,9,30,11,41,7,1,8
Surat,400,"North Zone",1989,10,30,16,46,11,4,15
Surat,400,"North Zone",1990,9,24,13,37,11,1,12
Surat,400,"North Zone",1990,12,28,11,39,0,0,NA
Surat,400,"North Zone",1992,2,30,13,43,6,2,8
Surat,400,"North Zone",1992,7,38,23,61,17,27,44
Surat,400,"North Zone",1993,1,15,15,30,4,3,7
Surat,400,"North Zone",1993,9,24,9,33,28,0,28
Surat,400,"North Zone",1993,12,18,16,34,18,9,27
Surat,400,"North Zone",1994,1,19,8,27,7,1,8
Surat,400,"North Zone",1995,6,10,7,17,1,20,21
Surat,400,"North Zone",1995,11,24,12,36,10,2,12
Surat,400,"North Zone",1996,7,20,14,34,14,2,16
Surat,400,"North Zone",1996,10,20,18,38,7,13,20
Surat,400,"North Zone",1997,4,27,10,37,8,6,14
Surat,400,"North Zone",1997,9,22,18,40,8,8,16
Surat,400,"North Zone",1997,11,21,14,35,10,14,24
Surat,400,"North Zone",1998,5,23,13,36,21,11,32
Surat,400,"North Zone",1998,9,27,17,44,33,8,41
Surat,400,"North Zone",2000,7,26,18,44,27,17,44
Surat,400,"North Zone",2000,12,35,17,52,13,7,20
Surat,400,"North Zone",2001,5,26,22,48,23,14,37
Surat,400,"North Zone",2002,1,26,29,55,12,14,26
Surat,400,"North Zone",2002,2,25,18,43,25,22,47
Surat,400,"North Zone",2002,6,28,12,40,13,3,16
Surat,400,"North Zone",2003,5,32,28,60,22,29,51
Surat,400,"North Zone",2003,11,33,23,56,30,16,46
Surat,400,"North Zone",2004,6,30,16,46,8,6,14
Surat,400,"North Zone",2004,8,38,24,62,15,9,24
Surat,400,"North Zone",2004,9,27,27,54,22,7,29
Surat,400,"North Zone",2005,1,45,25,70,32,4,36
Surat,400,"North Zone",2005,2,44,32,76,50,22,72
Surat,400,"North Zone",2005,10,49,35,84,40,23,63
Surat,400,"North Zone",2007,4,79,45,124,61,36,97
Surat,400,"North Zone",2007,11,67,47,114,52,19,71
Surat,400,"North Zone",2008,4,86,54,140,44,24,68
Surat,400,"North Zone",2008,10,78,48,126,34,29,63
Surat,400,"North Zone",2010,5,70,58,128,44,38,82
Surat,400,"North Zone",2010,6,71,57,128,38,26,64
Surat,400,"North Zone",2010,9,105,65,170,66,55,121
Surat,400,"North Zone",2011,1,101,75,176,85,28,113
Surat,400,"North Zone",2011,6,80,68,148,49,12,61
Surat,400,"North Zone",2011,9,109,74,183,47,54,101
Surat,400,"North Zone",2011,10,95,50,145,54,40,94
Surat,400,"North Zone",2012,4,91,55,146,55,34,89
Surat,400,"North Zone",2012,6,86,55,141,52,23,75
Surat,400,"North Zone",2013,2,116,78,194,54,80,134
Surat,400,"North Zone",2013,4,101,61,162,65,47,112
Surat,400,"North Zone",2013,5,102,80,182,127,46,173
Surat,400,"North Zone",2013,8,102,73,175,64,63,127
Surat,400,"North Zone",2013,10,114,86,200,100,42,142
Surat,400,"North Zone",2013,12,134,69,203,120,30,150
Surat,400,"North Zone",2014,5,104,92,196,84,47,131
Surat,400,"North Zone",2014,6,91,71,162,99,46,145
Surat,400,"North Zone",2015,12,140,100,240,505,173,678
Surat,400,"North Zone",2016,6,123,81,204,313,124,437
Surat,400,"North Zone",2016,10,99,83,182,314,150,464
Surat,400,"North Zone",2016,11,101,80,181,249,139,388
Surat,400,"North Zone",2017,5,98,82,180,310,231,541
Surat,400,"North Zone",2017,8,109,113,222,393,305,698
Surat,400,"North Zone",2017,11,155,97,252,476,214,690
Surat,400,"North Zone",2017,12,133,97,230,475,181,656
Surat,400,"North Zone",2018,1,172,106,278,693,228,921
Surat,400,"North Zone",2018,8,134,120,254,531,260,791
Surat,400,"North Zone",2019,2,144,100,244,521,220,741
Surat,400,"North Zone",2019,7,144,102,246,527,182,709
Surat,400,"North Zone",2019,9,128,92,220,425,230,655
Surat,401,"North Zone",1999,12,1,0,1,NA,0,NA
Surat,401,"North Zone",2000,2,2,0,2,NA,0,NA
Surat,408,"North Zone",1989,8,2,1,3,0,0,NA
Surat,408,"North Zone",1989,10,1,0,1,NA,0,NA
Surat,408,"North Zone",1990,1,3,0,3,NA,0,NA
Surat,408,"North Zone",1990,7,1,1,2,0,0,NA
Surat,408,"North Zone",1990,8,4,1,5,2,0,2
Surat,408,"North Zone",1990,9,1,0,1,NA,0,NA
Surat,408,"North Zone",1991,1,1,2,3,6,3,9
Surat,408,"North Zone",1991,7,2,0,2,NA,0,NA
Surat,408,"North Zone",1991,8,1,0,1,NA,0,NA
Surat,408,"North Zone",1992,10,1,0,1,NA,0,NA
Surat,408,"North Zone",1993,1,1,1,2,0,0,NA
Surat,408,"North Zone",1993,5,1,3,4,0,0,NA
Surat,408,"North Zone",1993,11,6,0,6,1,0,1
Surat,408,"North Zone",1994,10,1,0,1,6,0,6
Surat,408,"North Zone",1994,12,2,1,3,3,2,5
Surat,408,"North Zone",1995,1,4,0,4,5,0,5
Surat,408,"North Zone",1996,9,1,0,1,1,0,1
Surat,408,"North Zone",1996,12,3,1,4,2,1,3
Surat,408,"North Zone",1997,6,1,0,1,6,0,6
Surat,408,"North Zone",1997,9,1,1,2,0,1,1
Surat,408,"North Zone",1997,11,2,1,3,8,4,12
Surat,408,"North Zone",1998,1,7,4,11,23,3,26
Surat,408,"North Zone",1998,6,1,0,1,NA,0,NA
Surat,408,"North Zone",1998,8,1,0,1,NA,0,NA
Surat,408,"North Zone",1999,10,2,3,5,1,0,1
Surat,408,"North Zone",1999,11,1,2,3,0,0,NA
Surat,408,"North Zone",2000,7,5,4,9,1,3,4
Surat,408,"North Zone",2001,7,2,4,6,0,0,NA
Surat,408,"North Zone",2001,9,1,2,3,2,0,2
Surat,408,"North Zone",2002,4,0,5,5,0,5,5
Surat,408,"North Zone",2003,12,4,5,9,4,0,4
Surat,408,"North Zone",2005,10,1,2,3,13,0,13
Surat,408,"North Zone",2006,2,3,0,3,NA,0,NA
Surat,409,"North Zone",1990,7,1,0,1,NA,0,NA
Surat,409,"North Zone",1991,4,1,2,3,6,0,6
Surat,409,"North Zone",1991,9,3,1,4,1,0,1
Surat,409,"North Zone",1992,4,2,0,2,NA,0,NA
Surat,409,"North Zone",1992,8,2,1,3,0,0,NA
Surat,409,"North Zone",1992,9,3,1,4,0,0,NA
Surat,409,"North Zone",1993,11,0,1,1,0,NA,NA
Surat,409,"North Zone",1994,4,2,0,2,NA,0,NA
Surat,409,"North Zone",1994,9,2,1,3,0,0,NA
Surat,409,"North Zone",1995,1,0,1,1,0,3,3
Surat,409,"North Zone",1995,8,2,0,2,8,0,8
Surat,409,"North Zone",1996,8,0,1,1,0,1,1
Surat,409,"North Zone",1999,9,1,0,1,NA,0,NA
Surat,409,"North Zone",2000,11,3,0,3,2,0,2
Surat,409,"North Zone",2001,7,0,2,2,0,3,3
Surat,409,"North Zone",2002,4,0,1,1,0,1,1
Surat,409,"North Zone",2002,5,0,1,1,0,2,2
Surat,409,"North Zone",2002,6,1,0,1,NA,0,NA
Surat,409,"North Zone",2002,9,1,0,1,1,0,1
Surat,409,"North Zone",2002,10,0,1,1,0,NA,NA
Surat,409,"North Zone",2005,1,1,4,5,0,0,NA
Surat,409,"North Zone",2005,5,2,2,4,5,0,5
Surat,409,"North Zone",2005,7,3,3,6,0,2,2
Surat,409,"North Zone",2005,10,2,4,6,0,0,NA
Surat,409,"North Zone",2006,2,2,0,2,2,0,2
Surat,410,"North Zone",1989,7,1,0,1,NA,0,NA
Surat,410,"North Zone",1989,12,1,1,2,0,0,NA
Surat,410,"North Zone",1991,10,1,2,3,0,0,NA
Surat,410,"North Zone",1992,7,1,1,2,0,4,4
Surat,410,"North Zone",1992,10,1,1,2,0,0,NA
Surat,410,"North Zone",1994,6,0,3,3,0,1,1
Surat,410,"North Zone",1996,4,1,0,1,NA,0,NA
Surat,410,"North Zone",1996,8,0,1,1,0,1,1
Surat,410,"North Zone",1996,9,0,3,3,0,NA,NA
Surat,410,"North Zone",1996,10,2,1,3,0,0,NA
Surat,410,"North Zone",1997,1,1,0,1,NA,0,NA
Surat,410,"North Zone",1997,2,3,1,4,0,0,NA
Surat,410,"North Zone",1997,6,1,0,1,1,0,1
Surat,410,"North Zone",1997,7,2,1,3,2,0,2
Surat,410,"North Zone",1997,10,3,1,4,0,0,NA
Surat,410,"North Zone",1998,2,1,0,1,2,0,2
Surat,410,"North Zone",1998,4,0,2,2,0,NA,NA
Surat,410,"North Zone",1998,6,0,2,2,0,NA,NA
Surat,410,"North Zone",1998,12,2,1,3,0,0,NA
Surat,410,"North Zone",1999,8,1,0,1,NA,0,NA
Surat,410,"North Zone",1999,11,2,1,3,1,0,1
Surat,410,"North Zone",2000,4,3,1,4,0,0,NA
Surat,410,"North Zone",2000,7,0,1,1,0,NA,NA
Surat,609,"South Zone",1994,8,1,0,1,NA,0,NA
Surat,609,"South Zone",1994,9,1,1,2,0,1,1
Surat,609,"South Zone",1995,7,0,1,1,0,NA,NA
Surat,609,"South Zone",1996,8,4,0,4,8,0,8
Surat,609,"South Zone",1996,9,3,1,4,0,0,NA
Surat,609,"South Zone",1996,10,0,1,1,0,1,1
Surat,609,"South Zone",1997,6,0,1,1,0,2,2
Surat,609,"South Zone",1998,4,1,0,1,4,0,4
Surat,609,"South Zone",1998,9,1,1,2,0,0,NA
Surat,609,"South Zone",1999,5,3,1,4,0,0,NA
Surat,609,"South Zone",1999,8,1,0,1,NA,0,NA
Surat,609,"South Zone",1999,10,2,0,2,NA,0,NA
Surat,609,"South Zone",2000,9,4,0,4,10,0,10
Surat,609,"South Zone",2000,11,4,0,4,1,0,1
Surat,609,"South Zone",2001,4,1,0,1,NA,0,NA
Surat,609,"South Zone",2002,8,2,3,5,0,0,NA
Surat,609,"South Zone",2002,12,3,1,4,0,0,NA
Surat,609,"South Zone",2003,12,7,0,7,3,0,3
Surat,609,"South Zone",2004,1,4,0,4,NA,0,NA
Surat,609,"South Zone",2004,5,3,3,6,0,0,NA
Surat,609,"South Zone",2004,6,6,0,6,NA,0,NA
Surat,609,"South Zone",2004,7,4,1,5,11,0,11
Surat,609,"South Zone",2004,9,1,1,2,1,1,2
Surat,609,"South Zone",2004,10,6,1,7,11,0,11
Surat,609,"South Zone",2004,12,1,4,5,0,5,5
Surat,609,"South Zone",2005,5,4,1,5,3,0,3
Surat,609,"South Zone",2005,10,3,0,3,NA,0,NA
Surat,609,"South Zone",2006,1,4,1,5,3,2,5
Surat,611,"South Zone",1990,7,1,0,1,21,0,21
