CityName,SiteCode,ZoneName,Year,Month,DeathRegMale,DeathRegFemale,DeathRegCount,CertiIssueCountMale,CertiIssueCountFeMale,CertiIssueCount,Gender_Ratio,Efficiency,Gap,Date
Surat,208,West Zone,2005,1,3,2,5,1.0,0.0,1.0,1.0,0.16666666666666666,4.0,2005-01-01
Surat,408,North Zone,2005,1,4,1,5,1.0,0.0,1.0,2.0,0.16666666666666666,4.0,2005-01-01
Surat,411,North Zone,2005,1,0,2,2,0.0,7.0,7.0,0.0,2.3333333333333335,-5.0,2005-01-01
Surat,505,East Zone,2005,1,13,6,19,4.0,2.0,6.0,1.8571428571428572,0.3,13.0,2005-01-01
Surat,600,South Zone,2005,1,38,25,63,13.0,20.0,33.0,1.4615384615384615,0.515625,30.0,2005-01-01
Surat,801,South East Zone,2005,1,5,1,6,3.0,0.0,3.0,2.5,0.42857142857142855,3.0,2005-01-01
Surat,508,East Zone,2005,1,4,2,6,4.0,0.0,4.0,1.3333333333333333,0.5714285714285714,2.0,2005-01-01
Surat,200,West Zone,2005,1,52,40,92,72.0,40.0,112.0,1.2682926829268293,1.2043010752688172,-20.0,2005-01-01
Surat,400,North Zone,2005,1,45,25,70,32.0,4.0,36.0,1.7307692307692308,0.5070422535211268,34.0,2005-01-01
Surat,409,North Zone,2005,1,1,4,5,0.0,0.0,0.0,0.2,0.0,5.0,2005-01-01
Surat,709,South West Zone,2005,1,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-01-01
Surat,713,South West Zone,2005,1,5,4,9,28.0,3.0,31.0,1.0,3.1,-22.0,2005-01-01
Surat,718,South West Zone,2005,1,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-01-01
Surat,506,East Zone,2005,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-01-01
Surat,802,South East Zone,2005,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-01-01
Surat,700,South West Zone,2005,2,118,61,179,75.0,18.0,93.0,1.903225806451613,0.5166666666666667,86.0,2005-02-01
Surat,709,South West Zone,2005,2,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-02-01
Surat,710,South West Zone,2005,2,0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2005-02-01
Surat,713,South West Zone,2005,2,2,2,4,7.0,2.0,9.0,0.6666666666666666,1.8,-5.0,2005-02-01
Surat,719,South West Zone,2005,2,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-02-01
Surat,208,West Zone,2005,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-02-01
Surat,408,North Zone,2005,2,7,4,11,5.0,6.0,11.0,1.4,0.9166666666666666,0.0,2005-02-01
Surat,409,North Zone,2005,2,5,5,10,0.0,1.0,1.0,0.8333333333333334,0.09090909090909091,9.0,2005-02-01
Surat,608,South Zone,2005,2,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-02-01
Surat,609,South Zone,2005,2,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-02-01
Surat,613,South Zone,2005,2,1,0,1,10.0,0.0,10.0,1.0,5.0,-9.0,2005-02-01
Surat,200,West Zone,2005,2,49,32,81,66.0,20.0,86.0,1.4848484848484849,1.048780487804878,-5.0,2005-02-01
Surat,715,South West Zone,2005,2,0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,2005-02-01
Surat,411,North Zone,2005,2,2,0,2,4.0,0.0,4.0,2.0,1.3333333333333333,-2.0,2005-02-01
Surat,508,East Zone,2005,2,2,2,4,0.0,0.0,0.0,0.6666666666666666,0.0,4.0,2005-02-01
Surat,804,South East Zone,2005,2,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-02-01
Surat,300,Central Zone,2005,2,240,154,394,153.0,83.0,236.0,1.5483870967741935,0.5974683544303797,158.0,2005-02-01
Surat,410,North Zone,2005,2,2,3,5,0.0,0.0,0.0,0.5,0.0,5.0,2005-02-01
Surat,505,East Zone,2005,2,10,9,19,0.0,0.0,0.0,1.0,0.0,19.0,2005-02-01
Surat,611,South Zone,2005,2,2,0,2,10.0,0.0,10.0,2.0,3.3333333333333335,-8.0,2005-02-01
Surat,612,South Zone,2005,2,1,0,1,6.0,0.0,6.0,1.0,3.0,-5.0,2005-02-01
Surat,708,South West Zone,2005,2,0,2,2,0.0,2.0,2.0,0.0,0.6666666666666666,0.0,2005-02-01
Surat,717,South West Zone,2005,2,4,0,4,2.0,0.0,2.0,4.0,0.4,2.0,2005-02-01
Surat,800,South East Zone,2005,2,38,21,59,22.0,8.0,30.0,1.7272727272727273,0.5,29.0,2005-02-01
Surat,801,South East Zone,2005,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-02-01
Surat,803,South East Zone,2005,2,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-02-01
Surat,400,North Zone,2005,2,44,32,76,50.0,22.0,72.0,1.3333333333333333,0.935064935064935,4.0,2005-02-01
Surat,707,South West Zone,2005,2,1,1,2,3.0,0.0,3.0,0.5,1.0,-1.0,2005-02-01
Surat,716,South West Zone,2005,2,4,0,4,4.0,0.0,4.0,4.0,0.8,0.0,2005-02-01
Surat,500,East Zone,2005,2,75,45,120,31.0,15.0,46.0,1.6304347826086956,0.38016528925619836,74.0,2005-02-01
Surat,506,East Zone,2005,2,1,2,3,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,2005-02-01
Surat,600,South Zone,2005,2,25,18,43,13.0,18.0,31.0,1.3157894736842106,0.7045454545454546,12.0,2005-02-01
Surat,700,South West Zone,2005,4,117,97,214,42.0,40.0,82.0,1.1938775510204083,0.3813953488372093,132.0,2005-04-01
Surat,715,South West Zone,2005,4,1,3,4,2.0,1.0,3.0,0.25,0.6,1.0,2005-04-01
Surat,800,South East Zone,2005,4,31,16,47,18.0,5.0,23.0,1.8235294117647058,0.4791666666666667,24.0,2005-04-01
Surat,400,North Zone,2005,4,26,35,61,12.0,18.0,30.0,0.7222222222222222,0.4838709677419355,31.0,2005-04-01
Surat,411,North Zone,2005,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-04-01
Surat,408,North Zone,2005,4,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-04-01
Surat,508,East Zone,2005,4,1,6,7,0.0,0.0,0.0,0.14285714285714285,0.0,7.0,2005-04-01
Surat,615,South Zone,2005,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-04-01
Surat,719,South West Zone,2005,4,1,0,1,7.0,0.0,7.0,1.0,3.5,-6.0,2005-04-01
Surat,801,South East Zone,2005,4,4,3,7,0.0,0.0,0.0,1.0,0.0,7.0,2005-04-01
Surat,609,South Zone,2005,4,2,1,3,0.0,0.0,0.0,1.0,0.0,3.0,2005-04-01
Surat,613,South Zone,2005,4,0,2,2,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,2005-04-01
Surat,716,South West Zone,2005,4,2,1,3,12.0,0.0,12.0,1.0,3.0,-9.0,2005-04-01
Surat,200,West Zone,2005,4,45,34,79,83.0,37.0,120.0,1.2857142857142858,1.5,-41.0,2005-04-01
Surat,208,West Zone,2005,4,1,1,2,2.0,0.0,2.0,0.5,0.6666666666666666,0.0,2005-04-01
Surat,410,North Zone,2005,4,1,1,2,9.0,0.0,9.0,0.5,3.0,-7.0,2005-04-01
Surat,804,South East Zone,2005,4,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-04-01
Surat,409,North Zone,2005,4,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-04-01
Surat,505,East Zone,2005,4,13,8,21,1.0,5.0,6.0,1.4444444444444444,0.2727272727272727,15.0,2005-04-01
Surat,614,South Zone,2005,4,1,2,3,0.0,7.0,7.0,0.3333333333333333,1.75,-4.0,2005-04-01
Surat,714,South West Zone,2005,4,0,1,1,0.0,2.0,2.0,0.0,1.0,-1.0,2005-04-01
Surat,207,West Zone,2005,4,3,1,4,4.0,0.0,4.0,1.5,0.8,0.0,2005-04-01
Surat,300,Central Zone,2005,4,235,157,392,133.0,115.0,248.0,1.4873417721518987,0.6310432569974554,144.0,2005-04-01
Surat,713,South West Zone,2005,4,1,1,2,2.0,0.0,2.0,0.5,0.6666666666666666,0.0,2005-04-01
Surat,500,East Zone,2005,4,107,57,164,27.0,16.0,43.0,1.8448275862068966,0.2606060606060606,121.0,2005-04-01
Surat,506,East Zone,2005,4,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-04-01
Surat,600,South Zone,2005,4,30,18,48,8.0,4.0,12.0,1.5789473684210527,0.24489795918367346,36.0,2005-04-01
Surat,608,South Zone,2005,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-04-01
Surat,803,South East Zone,2005,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-04-01
Surat,608,South Zone,2005,5,0,2,2,0.0,2.0,2.0,0.0,0.6666666666666666,0.0,2005-05-01
Surat,710,South West Zone,2005,5,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-05-01
Surat,711,South West Zone,2005,5,1,0,1,1.0,0.0,1.0,1.0,0.5,0.0,2005-05-01
Surat,411,North Zone,2005,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-05-01
Surat,508,East Zone,2005,5,6,1,7,6.0,1.0,7.0,3.0,0.875,0.0,2005-05-01
Surat,600,South Zone,2005,5,21,19,40,4.0,11.0,15.0,1.05,0.36585365853658536,25.0,2005-05-01
Surat,300,Central Zone,2005,5,207,131,339,148.0,102.0,252.0,1.5681818181818181,0.7411764705882353,87.0,2005-05-01
Surat,408,North Zone,2005,5,4,4,8,8.0,6.0,14.0,0.8,1.5555555555555556,-6.0,2005-05-01
Surat,615,South Zone,2005,5,0,3,3,0.0,5.0,5.0,0.0,1.25,-2.0,2005-05-01
Surat,700,South West Zone,2005,5,131,84,215,55.0,20.0,75.0,1.5411764705882354,0.3472222222222222,140.0,2005-05-01
Surat,800,South East Zone,2005,5,35,14,49,15.0,0.0,15.0,2.3333333333333335,0.3,34.0,2005-05-01
Surat,614,South Zone,2005,5,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-05-01
Surat,714,South West Zone,2005,5,1,0,1,3.0,0.0,3.0,1.0,1.5,-2.0,2005-05-01
Surat,205,West Zone,2005,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-05-01
Surat,208,West Zone,2005,5,0,2,2,0.0,2.0,2.0,0.0,0.6666666666666666,0.0,2005-05-01
Surat,209,West Zone,2005,5,1,2,3,0.0,15.0,15.0,0.3333333333333333,3.75,-12.0,2005-05-01
Surat,803,South East Zone,2005,5,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-05-01
Surat,400,North Zone,2005,5,25,28,53,27.0,38.0,65.0,0.8620689655172413,1.2037037037037037,-12.0,2005-05-01
Surat,505,East Zone,2005,5,10,8,18,3.0,0.0,3.0,1.1111111111111112,0.15789473684210525,15.0,2005-05-01
Surat,207,West Zone,2005,5,1,0,1,3.0,0.0,3.0,1.0,1.5,-2.0,2005-05-01
Surat,708,South West Zone,2005,5,0,3,3,0.0,0.0,0.0,0.0,0.0,3.0,2005-05-01
Surat,713,South West Zone,2005,5,3,2,5,6.0,0.0,6.0,1.0,1.0,-1.0,2005-05-01
Surat,200,West Zone,2005,5,41,36,77,50.0,20.0,70.0,1.1081081081081081,0.8974358974358975,7.0,2005-05-01
Surat,409,North Zone,2005,5,2,2,4,5.0,0.0,5.0,0.6666666666666666,1.0,-1.0,2005-05-01
Surat,609,South Zone,2005,5,4,1,5,3.0,0.0,3.0,2.0,0.5,2.0,2005-05-01
Surat,709,South West Zone,2005,5,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-05-01
Surat,715,South West Zone,2005,5,2,3,5,1.0,1.0,2.0,0.5,0.3333333333333333,3.0,2005-05-01
Surat,716,South West Zone,2005,5,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-05-01
Surat,718,South West Zone,2005,5,1,0,1,3.0,0.0,3.0,1.0,1.5,-2.0,2005-05-01
Surat,410,North Zone,2005,5,3,0,3,0.0,0.0,0.0,3.0,0.0,3.0,2005-05-01
Surat,500,East Zone,2005,5,89,53,142,16.0,9.0,25.0,1.6481481481481481,0.17482517482517482,117.0,2005-05-01
Surat,719,South West Zone,2005,5,1,0,1,6.0,0.0,6.0,1.0,3.0,-5.0,2005-05-01
Surat,801,South East Zone,2005,5,3,1,4,0.0,0.0,0.0,1.5,0.0,4.0,2005-05-01
Surat,611,South Zone,2005,6,6,0,6,0.0,0.0,0.0,6.0,0.0,6.0,2005-06-01
Surat,209,West Zone,2005,6,2,1,3,4.0,0.0,4.0,1.0,1.0,-1.0,2005-06-01
Surat,508,East Zone,2005,6,3,0,3,6.0,0.0,6.0,3.0,1.5,-3.0,2005-06-01
Surat,300,Central Zone,2005,6,210,157,367,164.0,97.0,261.0,1.3291139240506329,0.7092391304347826,106.0,2005-06-01
Surat,409,North Zone,2005,6,6,2,8,21.0,5.0,26.0,2.0,2.888888888888889,-18.0,2005-06-01
Surat,410,North Zone,2005,6,4,1,5,4.0,0.0,4.0,2.0,0.6666666666666666,1.0,2005-06-01
Surat,411,North Zone,2005,6,2,1,3,5.0,0.0,5.0,1.0,1.25,-2.0,2005-06-01
Surat,500,East Zone,2005,6,100,59,159,34.0,24.0,58.0,1.6666666666666667,0.3625,101.0,2005-06-01
Surat,600,South Zone,2005,6,22,23,45,11.0,7.0,18.0,0.9166666666666666,0.391304347826087,27.0,2005-06-01
Surat,700,South West Zone,2005,6,146,104,250,59.0,42.0,101.0,1.3904761904761904,0.40239043824701193,149.0,2005-06-01
Surat,715,South West Zone,2005,6,1,1,2,0.0,3.0,3.0,0.5,1.0,-1.0,2005-06-01
Surat,614,South Zone,2005,6,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-06-01
Surat,709,South West Zone,2005,6,1,2,3,0.0,11.0,11.0,0.3333333333333333,2.75,-8.0,2005-06-01
Surat,714,South West Zone,2005,6,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-06-01
Surat,717,South West Zone,2005,6,2,0,2,5.0,0.0,5.0,2.0,1.6666666666666667,-3.0,2005-06-01
Surat,208,West Zone,2005,6,3,0,3,4.0,0.0,4.0,3.0,1.0,-1.0,2005-06-01
Surat,400,North Zone,2005,6,35,22,57,14.0,14.0,28.0,1.5217391304347827,0.4827586206896552,29.0,2005-06-01
Surat,506,East Zone,2005,6,3,0,3,0.0,0.0,0.0,3.0,0.0,3.0,2005-06-01
Surat,803,South East Zone,2005,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-06-01
Surat,408,North Zone,2005,6,2,3,5,0.0,0.0,0.0,0.5,0.0,5.0,2005-06-01
Surat,505,East Zone,2005,6,14,9,23,2.0,0.0,2.0,1.4,0.08333333333333333,21.0,2005-06-01
Surat,615,South Zone,2005,6,2,0,2,7.0,0.0,7.0,2.0,2.3333333333333335,-5.0,2005-06-01
Surat,200,West Zone,2005,6,39,48,87,45.0,75.0,120.0,0.7959183673469388,1.3636363636363635,-33.0,2005-06-01
Surat,719,South West Zone,2005,6,0,1,1,0.0,3.0,3.0,0.0,1.5,-2.0,2005-06-01
Surat,800,South East Zone,2005,6,36,13,49,26.0,1.0,27.0,2.5714285714285716,0.54,22.0,2005-06-01
Surat,801,South East Zone,2005,6,3,2,5,1.0,0.0,1.0,1.0,0.16666666666666666,4.0,2005-06-01
Surat,804,South East Zone,2005,6,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-06-01
Surat,207,West Zone,2005,6,1,1,2,1.0,4.0,5.0,0.5,1.6666666666666667,-3.0,2005-06-01
Surat,710,South West Zone,2005,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-06-01
Surat,713,South West Zone,2005,6,6,3,9,19.0,8.0,27.0,1.5,2.7,-18.0,2005-06-01
Surat,718,South West Zone,2005,6,1,1,2,3.0,12.0,15.0,0.5,5.0,-13.0,2005-06-01
Surat,608,South Zone,2005,6,2,0,2,1.0,0.0,1.0,2.0,0.3333333333333333,1.0,2005-06-01
Surat,609,South Zone,2005,7,1,3,4,0.0,7.0,7.0,0.25,1.4,-3.0,2005-07-01
Surat,707,South West Zone,2005,7,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-07-01
Surat,717,South West Zone,2005,7,1,0,1,1.0,0.0,1.0,1.0,0.5,0.0,2005-07-01
Surat,500,East Zone,2005,7,119,63,182,68.0,35.0,103.0,1.859375,0.5628415300546448,79.0,2005-07-01
Surat,608,South Zone,2005,7,1,2,3,10.0,1.0,11.0,0.3333333333333333,2.75,-8.0,2005-07-01
Surat,713,South West Zone,2005,7,4,3,7,3.0,0.0,3.0,1.0,0.375,4.0,2005-07-01
Surat,714,South West Zone,2005,7,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-07-01
Surat,207,West Zone,2005,7,1,2,3,0.0,11.0,11.0,0.3333333333333333,2.75,-8.0,2005-07-01
Surat,802,South East Zone,2005,7,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-07-01
Surat,800,South East Zone,2005,7,45,18,63,13.0,6.0,19.0,2.3684210526315788,0.296875,44.0,2005-07-01
Surat,600,South Zone,2005,7,33,22,55,51.0,4.0,55.0,1.434782608695652,0.9821428571428571,0.0,2005-07-01
Surat,801,South East Zone,2005,7,3,8,11,0.0,1.0,1.0,0.3333333333333333,0.08333333333333333,10.0,2005-07-01
Surat,300,Central Zone,2005,7,238,139,377,149.0,94.0,243.0,1.7,0.6428571428571429,134.0,2005-07-01
Surat,400,North Zone,2005,7,46,29,75,24.0,16.0,40.0,1.5333333333333334,0.5263157894736842,35.0,2005-07-01
Surat,408,North Zone,2005,7,6,3,9,0.0,0.0,0.0,1.5,0.0,9.0,2005-07-01
Surat,410,North Zone,2005,7,6,3,9,8.0,0.0,8.0,1.5,0.8,1.0,2005-07-01
Surat,505,East Zone,2005,7,19,10,29,1.0,14.0,15.0,1.7272727272727273,0.5,14.0,2005-07-01
Surat,508,East Zone,2005,7,2,3,5,0.0,0.0,0.0,0.5,0.0,5.0,2005-07-01
Surat,613,South Zone,2005,7,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-07-01
Surat,615,South Zone,2005,7,2,1,3,8.0,7.0,15.0,1.0,3.75,-12.0,2005-07-01
Surat,208,West Zone,2005,7,4,0,4,1.0,0.0,1.0,4.0,0.2,3.0,2005-07-01
Surat,709,South West Zone,2005,7,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-07-01
Surat,710,South West Zone,2005,7,1,0,1,1.0,0.0,1.0,1.0,0.5,0.0,2005-07-01
Surat,712,South West Zone,2005,7,0,1,1,0.0,1.0,1.0,0.0,0.5,0.0,2005-07-01
Surat,804,South East Zone,2005,7,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-07-01
Surat,200,West Zone,2005,7,49,42,91,65.0,55.0,120.0,1.1395348837209303,1.3043478260869565,-29.0,2005-07-01
Surat,209,West Zone,2005,7,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-07-01
Surat,409,North Zone,2005,7,3,3,6,0.0,2.0,2.0,0.75,0.2857142857142857,4.0,2005-07-01
Surat,611,South Zone,2005,7,1,1,2,4.0,3.0,7.0,0.5,2.3333333333333335,-5.0,2005-07-01
Surat,700,South West Zone,2005,7,123,66,189,53.0,36.0,89.0,1.835820895522388,0.46842105263157896,100.0,2005-07-01
Surat,715,South West Zone,2005,7,2,0,2,0.0,0.0,0.0,2.0,0.0,2.0,2005-07-01
Surat,716,South West Zone,2005,7,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-07-01
Surat,506,East Zone,2005,7,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-07-01
Surat,608,South Zone,2005,8,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-08-01
Surat,613,South Zone,2005,8,0,1,1,0.0,2.0,2.0,0.0,1.0,-1.0,2005-08-01
Surat,714,South West Zone,2005,8,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-08-01
Surat,400,North Zone,2005,8,30,24,54,35.0,6.0,41.0,1.2,0.7454545454545455,13.0,2005-08-01
Surat,804,South East Zone,2005,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-08-01
Surat,300,Central Zone,2005,8,227,152,379,246.0,110.0,356.0,1.4836601307189543,0.9368421052631579,23.0,2005-08-01
Surat,411,North Zone,2005,8,0,1,1,0.0,3.0,3.0,0.0,1.5,-2.0,2005-08-01
Surat,505,East Zone,2005,8,10,6,16,0.0,0.0,0.0,1.4285714285714286,0.0,16.0,2005-08-01
Surat,609,South Zone,2005,8,2,1,3,0.0,0.0,0.0,1.0,0.0,3.0,2005-08-01
Surat,700,South West Zone,2005,8,170,104,274,79.0,21.0,100.0,1.619047619047619,0.36363636363636365,174.0,2005-08-01
Surat,709,South West Zone,2005,8,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-08-01
Surat,713,South West Zone,2005,8,3,2,5,1.0,8.0,9.0,1.0,1.5,-4.0,2005-08-01
Surat,200,West Zone,2005,8,57,40,97,43.0,17.0,60.0,1.3902439024390243,0.6122448979591837,37.0,2005-08-01
Surat,801,South East Zone,2005,8,2,3,5,0.0,0.0,0.0,0.5,0.0,5.0,2005-08-01
Surat,707,South West Zone,2005,8,2,2,4,3.0,11.0,14.0,0.6666666666666666,2.8,-10.0,2005-08-01
Surat,711,South West Zone,2005,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-08-01
Surat,800,South East Zone,2005,8,41,24,65,22.0,0.0,22.0,1.64,0.3333333333333333,43.0,2005-08-01
Surat,410,North Zone,2005,8,3,2,5,3.0,0.0,3.0,1.0,0.5,2.0,2005-08-01
Surat,600,South Zone,2005,8,30,23,53,11.0,6.0,17.0,1.25,0.3148148148148148,36.0,2005-08-01
Surat,802,South East Zone,2005,8,2,1,3,1.0,2.0,3.0,1.0,0.75,0.0,2005-08-01
Surat,408,North Zone,2005,8,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-08-01
Surat,409,North Zone,2005,8,4,2,6,0.0,2.0,2.0,1.3333333333333333,0.2857142857142857,4.0,2005-08-01
Surat,500,East Zone,2005,8,113,46,159,36.0,12.0,48.0,2.404255319148936,0.3,111.0,2005-08-01
Surat,614,South Zone,2005,8,2,0,2,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,2005-08-01
Surat,615,South Zone,2005,8,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-08-01
Surat,715,South West Zone,2005,8,2,1,3,5.0,0.0,5.0,1.0,1.25,-2.0,2005-08-01
Surat,717,South West Zone,2005,8,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-08-01
Surat,207,West Zone,2005,8,2,0,2,2.0,0.0,2.0,2.0,0.6666666666666666,0.0,2005-08-01
Surat,208,West Zone,2005,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-08-01
Surat,710,South West Zone,2005,8,2,1,3,0.0,3.0,3.0,1.0,0.75,0.0,2005-08-01
Surat,716,South West Zone,2005,8,3,0,3,3.0,0.0,3.0,3.0,0.75,0.0,2005-08-01
Surat,506,East Zone,2005,8,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-08-01
Surat,508,East Zone,2005,8,0,5,5,0.0,15.0,15.0,0.0,2.5,-10.0,2005-08-01
Surat,611,South Zone,2005,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-09-01
Surat,615,South Zone,2005,9,2,0,2,4.0,0.0,4.0,2.0,1.3333333333333333,-2.0,2005-09-01
Surat,408,North Zone,2005,9,1,5,6,0.0,2.0,2.0,0.16666666666666666,0.2857142857142857,4.0,2005-09-01
Surat,410,North Zone,2005,9,2,3,5,3.0,5.0,8.0,0.5,1.3333333333333333,-3.0,2005-09-01
Surat,505,East Zone,2005,9,6,6,12,12.0,0.0,12.0,0.8571428571428571,0.9230769230769231,0.0,2005-09-01
Surat,801,South East Zone,2005,9,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-09-01
Surat,613,South Zone,2005,9,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-09-01
Surat,708,South West Zone,2005,9,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-09-01
Surat,208,West Zone,2005,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-09-01
Surat,715,South West Zone,2005,9,3,0,3,3.0,0.0,3.0,3.0,0.75,0.0,2005-09-01
Surat,716,South West Zone,2005,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-09-01
Surat,800,South East Zone,2005,9,36,18,54,5.0,13.0,18.0,1.894736842105263,0.32727272727272727,36.0,2005-09-01
Surat,409,North Zone,2005,9,2,1,3,0.0,0.0,0.0,1.0,0.0,3.0,2005-09-01
Surat,508,East Zone,2005,9,4,1,5,0.0,0.0,0.0,2.0,0.0,5.0,2005-09-01
Surat,803,South East Zone,2005,9,3,0,3,0.0,0.0,0.0,3.0,0.0,3.0,2005-09-01
Surat,300,Central Zone,2005,9,203,132,335,104.0,90.0,194.0,1.5263157894736843,0.5773809523809523,141.0,2005-09-01
Surat,400,North Zone,2005,9,39,27,66,21.0,7.0,28.0,1.3928571428571428,0.417910447761194,38.0,2005-09-01
Surat,608,South Zone,2005,9,1,0,1,6.0,0.0,6.0,1.0,3.0,-5.0,2005-09-01
Surat,609,South Zone,2005,9,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-09-01
Surat,200,West Zone,2005,9,47,45,92,84.0,24.0,108.0,1.0217391304347827,1.1612903225806452,-16.0,2005-09-01
Surat,207,West Zone,2005,9,2,2,4,3.0,13.0,16.0,0.6666666666666666,3.2,-12.0,2005-09-01
Surat,614,South Zone,2005,9,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-09-01
Surat,700,South West Zone,2005,9,165,109,274,112.0,43.0,155.0,1.5,0.5636363636363636,119.0,2005-09-01
Surat,709,South West Zone,2005,9,2,2,4,0.0,0.0,0.0,0.6666666666666666,0.0,4.0,2005-09-01
Surat,710,South West Zone,2005,9,2,1,3,5.0,0.0,5.0,1.0,1.25,-2.0,2005-09-01
Surat,713,South West Zone,2005,9,4,3,7,13.0,1.0,14.0,1.0,1.75,-7.0,2005-09-01
Surat,411,North Zone,2005,9,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,2005-09-01
Surat,500,East Zone,2005,9,125,96,221,15.0,40.0,55.0,1.288659793814433,0.24774774774774774,166.0,2005-09-01
Surat,506,East Zone,2005,9,2,0,2,1.0,0.0,1.0,2.0,0.3333333333333333,1.0,2005-09-01
Surat,600,South Zone,2005,9,33,19,52,13.0,12.0,25.0,1.65,0.4716981132075472,27.0,2005-09-01
Surat,804,South East Zone,2005,9,1,0,1,5.0,0.0,5.0,1.0,2.5,-4.0,2005-09-01
Surat,801,South East Zone,2005,10,2,3,5,0.0,0.0,0.0,0.5,0.0,5.0,2005-10-01
Surat,410,North Zone,2005,10,7,2,9,2.0,0.0,2.0,2.3333333333333335,0.2,7.0,2005-10-01
Surat,600,South Zone,2005,10,50,26,76,31.0,3.0,34.0,1.8518518518518519,0.44155844155844154,42.0,2005-10-01
Surat,615,South Zone,2005,10,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-10-01
Surat,708,South West Zone,2005,10,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,2005-10-01
Surat,714,South West Zone,2005,10,1,1,2,0.0,0.0,0.0,0.5,0.0,2.0,2005-10-01
